BS0000276,Give way or uncontrolled,T or staggered junction,Slight,51.52456,Daylight,Kensington and Chelsea,None,Dry,One way street,Urban,Fine no high winds,Car,Female,Other Road,U.P,3-29-22,6,2,4
BS0000277,Data missing or out of range,Not at junction or within 20 metres,Slight,51.486015,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,M.P,09-10-2019,38,34,4
BS0000278,Data missing or out of range,Not at junction or within 20 metres,Slight,51.525339,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Punjab,10-26-21,12,6,6
BS0000279,Data missing or out of range,Not at junction or within 20 metres,Slight,51.501768,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,Maharashtra,3-20-22,40,19,21
BS0000280,Auto traffic signal,Crossroads,Serious,51.490683,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Maharashtra,03-03-2022,17,4,13
BS0000281,Auto traffic signal,Roundabout,Slight,51.504054,Daylight,Hammersmith and Fulham,None,Dry,Roundabout,Urban,Fine no high winds,Car,Female,State Highway,Punjab,04-08-2020,36,25,11
BS0000282,Auto traffic signal,T or staggered junction,Slight,51.494685,Daylight,Kensington and Chelsea,None,Dry,Dual carriageway,Urban,Fine no high winds,Car,Male,State Highway,Maharashtra,12-24-21,4,4,0
BS0000283,Give way or uncontrolled,Mini-roundabout,Slight,51.493031,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Punjab,9-25-20,16,2,14
BS0000284,Auto traffic signal,Crossroads,Slight,51.515172,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Maharashtra,1-26-21,14,7,7
BS0000285,Give way or uncontrolled,Crossroads,Slight,51.48771,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,Delhi,9-14-21,41,38,3
BS0000286,Give way or uncontrolled,T or staggered junction,Slight,51.48483,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Other,Car,Female,Other Road,Delhi,05-12-2022,50,7,43
BS0000287,Auto traffic signal,More than 4 arms (not roundabout),Serious,51.493966,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,Punjab,3-24-19,25,25,0
BS0000288,Give way or uncontrolled,T or staggered junction,Slight,51.494593,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,M.P,07-11-2020,23,13,10
BS0000289,Give way or uncontrolled,T or staggered junction,Slight,51.495811,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,U.P,6-22-20,28,3,25
BS0000290,Auto traffic signal,Crossroads,Slight,51.493761,Daylight,Kensington and Chelsea,None,Dry,Dual carriageway,Urban,Fine no high winds,Car,Male,National Highway,M.P,6-17-22,38,24,14
BS0000291,Give way or uncontrolled,T or staggered junction,Slight,51.494087,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Male,State Highway,Maharashtra,03-09-2022,39,33,6
BS0000292,Auto traffic signal,T or staggered junction,Slight,51.527783,Darkness - lights lit,Westminster,None,Wet or damp,Single carriageway,Urban,Raining no high winds,Car,Male,National Highway,U.P,9-25-21,47,28,19
BS0000293,Auto traffic signal,Crossroads,Slight,51.482074,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,Maharashtra,11-24-19,33,28,5
BS0000294,Auto traffic signal,Crossroads,Slight,51.48342,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,Delhi,2-25-21,2,1,1
BS0000295,Data missing or out of range,Not at junction or within 20 metres,Serious,51.501766,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,Maharashtra,12-17-19,49,49,0
BS0000296,Auto traffic signal,Crossroads,Slight,51.489442,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 125cc and under,Male,National Highway,U.P,4-30-21,24,13,11
BS0000297,Give way or uncontrolled,Crossroads,Slight,51.490517,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,Punjab,11-19-22,47,4,43
BS0000298,Auto traffic signal,Crossroads,Slight,51.484361,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,M.P,07-02-2021,48,24,24
BS0000299,Give way or uncontrolled,T or staggered junction,Slight,51.487657,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,U.P,08-12-2019,10,5,5
BS0000300,Data missing or out of range,Not at junction or within 20 metres,Serious,51.507623,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,Maharashtra,06-12-2022,9,2,7
BS0000301,Give way or uncontrolled,Crossroads,Slight,51.51417,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,Delhi,03-02-2022,19,7,12
BS0000302,Auto traffic signal,T or staggered junction,Slight,51.493607,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,U.P,03-05-2022,27,21,6
BS0000303,Give way or uncontrolled,Crossroads,Serious,51.487637,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under,Female,Other Road,U.P,10-13-19,9,5,4
BS0000304,Auto traffic signal,Crossroads,Slight,51.489535,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,M.P,10-22-22,15,8,7
BS0000305,Give way or uncontrolled,T or staggered junction,Slight,51.495361,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Maharashtra,3-28-22,22,9,13
BS0000306,Auto traffic signal,T or staggered junction,Slight,51.494756,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,Maharashtra,04-01-2019,8,6,2
BS0000307,Give way or uncontrolled,Crossroads,Slight,51.485581,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats),Female,State Highway,U.P,2-26-19,37,28,9
BS0000308,Auto traffic signal,T or staggered junction,Slight,51.507206,Daylight,Kensington and Chelsea,None,Wet or damp,Single carriageway,Urban,Raining no high winds,Car,Male,State Highway,Punjab,5-21-20,17,4,13
BS0000309,Give way or uncontrolled,Roundabout,Slight,51.520005,Daylight,Kensington and Chelsea,None,Dry,Roundabout,Urban,Fine no high winds,Car,Male,National Highway,U.P,08-04-2022,29,12,17
BS0000310,Give way or uncontrolled,T or staggered junction,Slight,51.511621,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,M.P,09-02-2022,26,25,1
BS0000311,Give way or uncontrolled,T or staggered junction,Slight,51.521272,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Delhi,04-10-2020,11,9,2
BS0000312,Give way or uncontrolled,T or staggered junction,Slight,51.512346,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Delhi,10-13-21,42,16,26
BS0000313,Give way or uncontrolled,T or staggered junction,Slight,51.494756,Daylight,Kensington and Chelsea,None,Wet or damp,Single carriageway,Urban,Raining no high winds,Car,Male,Other Road,Maharashtra,4-16-20,16,4,12
BS0000314,Auto traffic signal,Crossroads,Slight,51.502577,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,National Highway,Delhi,10-10-2022,46,28,18
BS0000315,Data missing or out of range,Not at junction or within 20 metres,Slight,51.496471,Daylight,Kensington and Chelsea,None,Wet or damp,Single carriageway,Urban,Raining no high winds,Car,Male,National Highway,U.P,11-29-21,31,2,29
BS0000316,Auto traffic signal,Crossroads,Slight,51.49265,Daylight,Kensington and Chelsea,None,Dry,Dual carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Male,State Highway,Punjab,5-29-20,23,22,1
BS0000317,Data missing or out of range,Not at junction or within 20 metres,Slight,51.486451,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,U.P,4-29-20,7,1,6
BS0000318,Give way or uncontrolled,Crossroads,Slight,51.488493,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Maharashtra,4-28-19,37,35,2
BS0000319,Data missing or out of range,Not at junction or within 20 metres,Slight,51.499201,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Other,Car,Female,National Highway,Maharashtra,4-19-21,42,6,36
BS0000320,Data missing or out of range,Not at junction or within 20 metres,Slight,51.503495,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,Punjab,10-20-22,23,12,11
BS0000321,Data missing or out of range,Not at junction or within 20 metres,Slight,51.491899,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,National Highway,Maharashtra,11-15-20,31,11,20
BS0000322,Give way or uncontrolled,T or staggered junction,Slight,51.482582,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc,Female,State Highway,Maharashtra,06-07-2022,18,9,9
BS0000323,Give way or uncontrolled,T or staggered junction,Slight,51.500477,Daylight,Kensington and Chelsea,None,Dry,One way street,Urban,Fine no high winds,Motorcycle over 500cc,Male,Other Road,U.P,12-25-20,23,6,17
BS0000324,Give way or uncontrolled,T or staggered junction,Slight,51.499455,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,M.P,07-03-2020,13,12,1
BS0000325,Give way or uncontrolled,Crossroads,Serious,51.51508,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Maharashtra,3-14-19,46,42,4
BS0000326,Give way or uncontrolled,T or staggered junction,Slight,51.499635,Daylight,Kensington and Chelsea,None,Dry,Dual carriageway,Urban,Fine no high winds,Car,Male,National Highway,M.P,8-13-19,13,11,2
BS0000327,Give way or uncontrolled,T or staggered junction,Slight,51.492714,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Maharashtra,7-13-20,38,3,35
BS0000328,Give way or uncontrolled,T or staggered junction,Slight,51.50191,Daylight,Westminster,None,Wet or damp,Single carriageway,Urban,Other,Motorcycle 50cc and under,Female,Other Road,Maharashtra,6-24-19,31,19,12
BS0000329,Give way or uncontrolled,T or staggered junction,Serious,51.486622,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,M.P,9-20-22,29,15,14
BS0000330,Data missing or out of range,Not at junction or within 20 metres,Slight,51.496862,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Punjab,10-27-20,15,15,0
BS0000331,Give way or uncontrolled,T or staggered junction,Slight,51.487745,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,Punjab,6-23-21,14,3,11
BS0000332,Give way or uncontrolled,Mini-roundabout,Slight,51.523977,Darkness - lights lit,Kensington and Chelsea,None,Dry,Roundabout,Urban,Fine no high winds,Car,Female,National Highway,M.P,07-01-2021,32,8,24
BS0000333,Auto traffic signal,T or staggered junction,Slight,51.500736,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,Maharashtra,8-27-19,5,2,3
BS0000334,Give way or uncontrolled,Crossroads,Slight,51.494521,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,Delhi,11-08-2019,34,28,6
BS0000335,Give way or uncontrolled,T or staggered junction,Slight,51.506189,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,National Highway,Delhi,10-09-2022,21,9,12
BS0000336,Give way or uncontrolled,T or staggered junction,Slight,51.492804,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,M.P,4-27-20,4,4,0
BS0000337,Give way or uncontrolled,T or staggered junction,Slight,51.493163,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,M.P,3-20-20,17,8,9
BS0000338,Give way or uncontrolled,Crossroads,Slight,51.486026,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Maharashtra,9-24-21,9,4,5
BS0000339,Auto traffic signal,Crossroads,Slight,51.495197,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Female,State Highway,Punjab,1-27-19,16,14,2
BS0000340,Auto traffic signal,Crossroads,Slight,51.484361,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,Maharashtra,04-03-2020,18,8,10
BS0000341,Give way or uncontrolled,T or staggered junction,Slight,51.51742,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Female,Other Road,Maharashtra,12-31-20,6,2,4
BS0000342,Data missing or out of range,Not at junction or within 20 metres,Slight,51.494541,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,M.P,2-22-20,26,26,0
BS0000343,Data missing or out of range,Not at junction or within 20 metres,Slight,51.486339,Daylight,Kensington and Chelsea,None,Wet or damp,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under,Female,State Highway,Delhi,1-16-21,10,4,6
BS0000344,Data missing or out of range,Not at junction or within 20 metres,Slight,51.517371,Darkness - lights lit,Kensington and Chelsea,None,Dry,Dual carriageway,Urban,Fine no high winds,Car,Male,State Highway,Delhi,7-19-21,46,37,9
BS0000345,Give way or uncontrolled,T or staggered junction,Slight,51.494281,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Bus or coach (17 or more pass seats),Male,National Highway,Maharashtra,2-20-20,24,2,22
BS0000346,Give way or uncontrolled,T or staggered junction,Slight,51.478416,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Maharashtra,06-06-2021,10,10,0
BS0000347,Give way or uncontrolled,Roundabout,Slight,51.517796,Daylight,Kensington and Chelsea,None,Wet or damp,Roundabout,Urban,Raining no high winds,Motorcycle 50cc and under,Male,National Highway,U.P,09-01-2022,39,26,13
BS0000348,Give way or uncontrolled,T or staggered junction,Slight,51.496086,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,Maharashtra,9-18-19,4,4,0
BS0000349,Give way or uncontrolled,T or staggered junction,Slight,51.509629,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Female,National Highway,U.P,4-28-19,34,34,0
BS0000350,Give way or uncontrolled,Crossroads,Serious,51.514399,Darkness - lights lit,Kensington and Chelsea,None,Wet or damp,Single carriageway,Urban,Raining no high winds,Car,Female,National Highway,Delhi,05-10-2020,2,2,0
BS0000351,Auto traffic signal,Crossroads,Slight,51.493429,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Male,National Highway,Maharashtra,3-20-22,44,41,3
BS0000352,Give way or uncontrolled,T or staggered junction,Slight,51.48896,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,National Highway,M.P,06-09-2022,49,39,10
BS0000353,Give way or uncontrolled,T or staggered junction,Slight,51.48024,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Female,National Highway,Punjab,7-14-19,31,12,19
BS0000354,Auto traffic signal,Crossroads,Slight,51.495658,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over,Male,National Highway,Delhi,7-14-21,19,4,15
BS0000355,Give way or uncontrolled,T or staggered junction,Slight,51.480177,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over,Female,Other Road,M.P,05-10-2022,30,11,19
BS0000356,Give way or uncontrolled,T or staggered junction,Slight,51.482416,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,Delhi,2-15-19,44,19,25
BS0000357,Give way or uncontrolled,Roundabout,Slight,51.517796,Daylight,Kensington and Chelsea,None,Dry,Roundabout,Urban,Fine no high winds,Car,Female,State Highway,Punjab,9-25-22,17,3,14
BS0000358,Give way or uncontrolled,Crossroads,Serious,51.498461,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,U.P,03-09-2019,29,19,10
BS0000359,Give way or uncontrolled,T or staggered junction,Slight,51.499443,Daylight,Kensington and Chelsea,None,Wet or damp,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,Delhi,6-21-22,23,3,20
BS0000360,Auto traffic signal,Crossroads,Slight,51.490715,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,National Highway,Maharashtra,10-04-2020,31,4,27
BS0000361,Auto traffic signal,T or staggered junction,Slight,51.483952,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,U.P,12-08-2021,5,3,2
BS0000362,Auto traffic signal,Crossroads,Slight,51.495208,Darkness - lights lit,Kensington and Chelsea,None,Dry,Dual carriageway,Urban,Fine no high winds,Car,Male,National Highway,Maharashtra,05-02-2019,6,1,5
BS0000363,Give way or uncontrolled,T or staggered junction,Slight,51.499024,Daylight,Kensington and Chelsea,None,Wet or damp,Single carriageway,Urban,Raining no high winds,Van / Goods 3.5 tonnes mgw or under,Female,Other Road,Delhi,9-13-21,43,34,9
BS0000364,Give way or uncontrolled,T or staggered junction,Slight,51.499021,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,M.P,8-27-21,44,21,23
BS0000365,Data missing or out of range,Not at junction or within 20 metres,Slight,51.502116,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over,Male,National Highway,M.P,10-04-2021,46,29,17
BS0000366,Give way or uncontrolled,T or staggered junction,Slight,51.502159,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Delhi,1-14-20,17,16,1
BS0000367,Give way or uncontrolled,T or staggered junction,Slight,51.493134,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,M.P,4-13-20,38,6,32
BS0000368,Auto traffic signal,Crossroads,Slight,51.492747,Daylight,Kensington and Chelsea,None,Dry,Dual carriageway,Urban,Fine no high winds,Car,Female,Other Road,Punjab,7-23-21,26,8,18
BS0000369,Auto traffic signal,T or staggered junction,Slight,51.493431,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Punjab,7-13-20,8,6,2
BS0000370,Give way or uncontrolled,T or staggered junction,Slight,51.494177,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle 50cc and under,Female,Other Road,Delhi,2-26-21,18,7,11
BS0000371,Give way or uncontrolled,T or staggered junction,Serious,51.481486,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,U.P,3-20-20,48,19,29
BS0000372,Give way or uncontrolled,T or staggered junction,Slight,51.492829,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,Maharashtra,12-24-21,18,3,15
BS0000373,Data missing or out of range,Not at junction or within 20 metres,Slight,51.503587,Darkness - lights lit,Kensington and Chelsea,None,Wet or damp,Single carriageway,Urban,Raining no high winds,Motorcycle over 500cc,Male,Other Road,Punjab,3-30-21,28,12,16
BS0000374,Give way or uncontrolled,T or staggered junction,Serious,51.49817,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Delhi,5-20-21,11,2,9
BS0000375,Give way or uncontrolled,T or staggered junction,Slight,51.480114,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Male,National Highway,Punjab,4-19-20,48,9,39
BS0000376,Give way or uncontrolled,T or staggered junction,Slight,51.490623,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under,Female,State Highway,Maharashtra,7-14-20,35,26,9
BS0000377,Give way or uncontrolled,T or staggered junction,Slight,51.516171,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Delhi,02-05-2020,40,23,17
BS0000378,Auto traffic signal,T or staggered junction,Slight,51.483075,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under,Male,National Highway,Punjab,5-31-20,39,16,23
BS0000379,Auto traffic signal,T or staggered junction,Slight,51.49217,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,Punjab,9-30-20,38,30,8
BS0000380,Give way or uncontrolled,T or staggered junction,Slight,51.52198,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Delhi,11-06-2022,29,25,4
BS0000381,Auto traffic signal,Crossroads,Serious,51.494469,Daylight,Kensington and Chelsea,None,Dry,Dual carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over,Female,National Highway,M.P,10-22-22,35,13,22
BS0000382,Auto traffic signal,Crossroads,Serious,51.493429,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Maharashtra,11-04-2022,26,21,5
BS0000383,Give way or uncontrolled,T or staggered junction,Serious,51.492519,Darkness - lights lit,Kensington and Chelsea,None,Dry,One way street,Urban,Fine no high winds,Car,Male,State Highway,Delhi,4-23-22,41,29,12
BS0000384,Data missing or out of range,Not at junction or within 20 metres,Slight,51.494854,Daylight,Kensington and Chelsea,None,Dry,One way street,Urban,Fine no high winds,Car,Female,Other Road,M.P,3-28-19,42,3,39
BS0000385,Give way or uncontrolled,Crossroads,Slight,51.488673,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Male,State Highway,Maharashtra,05-01-2019,29,16,13
BS0000386,Auto traffic signal,Crossroads,Slight,51.516807,Darkness - lights lit,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 500cc,Male,Other Road,M.P,11-28-19,7,5,2
BS0000387,Give way or uncontrolled,T or staggered junction,Slight,51.496896,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over,Female,Other Road,M.P,3-31-22,33,1,32
BS0000388,Data missing or out of range,Not at junction or within 20 metres,Slight,51.495049,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Maharashtra,2-24-22,36,22,14
BS0000389,Give way or uncontrolled,T or staggered junction,Slight,51.480786,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,M.P,3-26-21,13,1,12
BS0000390,Give way or uncontrolled,T or staggered junction,Slight,51.48448,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc,Female,Other Road,M.P,12-23-20,17,11,6
BS0000391,Data missing or out of range,Not at junction or within 20 metres,Slight,51.483139,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,Punjab,1-21-22,44,7,37
BS0000392,Give way or uncontrolled,T or staggered junction,Slight,51.48266,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Goods over 3.5t. and under 7.5t,Female,Other Road,M.P,9-17-20,41,37,4
BS0000393,Give way or uncontrolled,Crossroads,Slight,51.518471,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Punjab,10-04-2019,32,15,17
BS0000394,Give way or uncontrolled,T or staggered junction,Slight,51.50806,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,National Highway,M.P,11-15-22,30,30,0
BS0000395,Data missing or out of range,Not at junction or within 20 metres,Slight,51.491921,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Maharashtra,11-01-2021,36,19,17
BS0000396,Auto traffic signal,Crossroads,Slight,51.492655,Darkness - lights lit,Kensington and Chelsea,None,Dry,Dual carriageway,Urban,Fine no high winds,Car,Female,Other Road,Delhi,10-24-22,11,5,6
BS0000397,Data missing or out of range,Not at junction or within 20 metres,Slight,51.502951,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,Delhi,9-29-21,14,2,12
BS0000398,Give way or uncontrolled,Crossroads,Slight,51.522,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under,Male,State Highway,Maharashtra,2-15-22,29,16,13
BS0000399,Give way or uncontrolled,T or staggered junction,Slight,51.508127,Darkness - lights lit,Kensington and Chelsea,None,Dry,One way street,Urban,Fine no high winds,Car,Male,Other Road,M.P,4-21-22,5,1,4
BS0000400,Authorised person,Crossroads,Slight,51.483253,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,Other Road,Punjab,8-27-19,36,1,35
BS0000401,Auto traffic signal,T or staggered junction,Slight,51.480287,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,National Highway,U.P,12-17-19,49,3,46
BS0000402,Data missing or out of range,Not at junction or within 20 metres,Slight,51.517458,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,State Highway,Maharashtra,4-21-22,12,5,7
BS0000403,Give way or uncontrolled,T or staggered junction,Slight,51.492899,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Male,State Highway,U.P,07-01-2021,33,27,6
BS0000404,Auto traffic signal,T or staggered junction,Slight,51.507804,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,M.P,12-20-21,7,4,3
BS0000405,Auto traffic signal,Crossroads,Slight,51.495031,Daylight,Kensington and Chelsea,None,Dry,Single carriageway,Urban,Fine no high winds,Car,Female,Other Road,U.P,8-21-19,43,19,24
BS0000406,Data missing or out of range,Not at junction or within 20 metres,Slight,51.503186,Daylight,Kensington and Chelsea,None,Dry,One way street,Urban,Fine no high winds,Car,Male,Other Road,Delhi,11-20-20,2,1,1
